                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     276                                      939                  2.0000000000000000E+000                  2.0000000000000000E-002                  9.3284662073176122E+008                  1.0703015160965848E+005                  7.9266217841803946E+003                  2.6891798815456966E+001                  2.7497095033851062E+000                 -2.5355071313266828E+000                  9.7807750788062031E-004                  1.5323918965773316E-013                  9.7954098530065414E-001                  1.2828765015361041E-004                  1.2387172393224673E-002                  8.0323089480307001E-004                  2.0850244238750358E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.2253361087204127E+000                  5.0098992313481249E-004                  7.3395379005072792E-001                  3.9205585698379843E-003                  7.4943920291637347E-003                  1.6469668200462990E-002                  4.1700488477500672E-003                  1.6373783704326911E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2268017256888274E+004                  1.2738967551166958E+006                  7.4372116708326435E+008                  2.4043515856551760E+001                  2.4043515856551736E+001                  2.7018875627968776E-029                  1.5343218711346385E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.9438400518404628E+016                               "r22.05.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20221125"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                  r_div_R                                    grada                                       pp                                      cno                                 tri_alfa                                     logL                                    gradT                                    gradr                                    gradL                          gradT_div_grada                                      tau 
                                       1                  2.0000000000000000E+000                  4.3928681465177161E-001                  3.8996098489002975E+000                 -8.3303874873593013E+000                  3.3919496509569984E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.1895848177596421E-001                  6.8532637255688571E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248354E+000                  1.2585544559569983E-001                  1.2585544559500955E-001                  1.1895848177596421E-001                  1.0579779072224942E+000                  6.6666666666666663E-001 
                                       2                  1.9999999999985001E+000                  4.3928366373177552E-001                  3.9012772512140432E+000                 -8.3196188168393981E+000                  3.4048328817677738E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999925004E-001                  9.9999274476490718E-001                  1.1790780994964671E-001                  7.0253316386993758E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248286E+000                  1.2882091734268944E-001                  1.2882091734269033E-001                  1.1862559565277450E-001                  1.0859453782618498E+000                  6.7953448000018879E-001 
                                       3                  1.9999999999952658E+000                  4.3927703573197335E-001                  3.9039193108034875E+000                 -8.3045009210654239E+000                  3.4233690668802379E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999763289E-001                  9.9997748345854809E-001                  1.1618186671881184E-001                  7.2742085079822899E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248290E+000                  1.4233711194378434E-001                  1.4233711185943851E-001                  1.1711738904525994E-001                  1.2153371339996168E+000                  7.0893146001047858E-001 
                                       4                  1.9999999999914377E+000                  4.3926945900501735E-001                  3.9068230668816519E+000                 -8.2902146739115317E+000                  3.4415039387949373E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999571887E-001                  9.9996003794500854E-001                  1.1423115705929536E-001                  7.5174919606997558E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248297E+000                  1.6031765907834455E-001                  1.6031765907879991E-001                  1.1514571741457003E-001                  1.3923024032334412E+000                  7.4701498316094561E-001 
                                       5                  1.9999999999880589E+000                  4.3926298748209380E-001                  3.9097377195368010E+000                 -8.2778252033440349E+000                  3.4578478739985461E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999402944E-001                  9.9994513741929814E-001                  1.1225320949602519E-001                  7.7350532104071306E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248301E+000                  1.7835274449621391E-001                  1.7835274449893981E-001                  1.1324218327766028E-001                  1.5749673781801612E+000                  7.8408280242459838E-001 
                                       6                  1.9999999999846800E+000                  4.3925669769181008E-001                  3.9125265648676488E+000                 -8.2676477343826171E+000                  3.4718975494873940E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999234002E-001                  9.9993065554138438E-001                  1.1035667976388085E-001                  7.9184739532325127E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248308E+000                  1.9883291265298619E-001                  1.9883291266962144E-001                  1.1118795091271035E-001                  1.7882595283106058E+000                  8.2491919880428421E-001 
                                       7                  1.9999999999820433E+000                  4.3925190297470307E-001                  3.9151184367866296E+000                 -8.2593679972947687E+000                  3.4838512415811458E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999999102163E-001                  9.9991961612376756E-001                  1.0861080327387902E-001                  8.0708972780380931E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248312E+000                  2.1683910168088805E-001                  2.1683910173778015E-001                  1.0948374151887993E-001                  1.9805598408736809E+000                  8.5983774852344963E-001 
                                       8                  1.9999999999794065E+000                  4.3924719864772782E-001                  3.9187011614221334E+000                 -8.2495022284514334E+000                  3.4989154808852976E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999998970324E-001                  9.9990878493999147E-001                  1.0624461915053092E-001                  8.2563538847460728E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248317E+000                  2.3712611915028101E-001                  2.3712611933551436E-001                  1.0770073245720668E-001                  2.2017131521784181E+000                  8.9781998002321528E-001 
                                       9                  1.9999999999751876E+000                  4.3923984047789605E-001                  3.9236118722721058E+000                 -8.2390249274442997E+000                  3.5167674594484035E+000                  6.9999999994092432E-001                  2.8000000005907583E-001                  1.9999999999999796E-002                  9.9999999998759381E-001                  9.9989184381678020E-001                  1.0309754714667828E-001                  8.4579743573550857E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4296198535248326E+000                  2.7511516131431735E-001                  2.7511516039502598E-001                  1.0467108314860460E-001                  2.6283778961542636E+000                  9.6599367985460571E-001 
