                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      658                  2.0000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.9507025273185964E+003                  1.2075953767841812E+001                  4.7236772717456548E+000                 -5.8156265945413619E+000                  7.0000000000000007E-001                  2.9797635251183013E-005                  2.7997020236474890E-001                  3.4468833607861340E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000000004E+000                  5.9595270502283429E-005                  5.5994040472949758E-001                  6.8937667215722654E-003                  2.0206854818672136E-003                  1.8761055290299082E-002                  4.1700488477500715E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2654477870491959E+004                  1.6513504134874246E+006                  1.6561838828217340E+009                  5.0498038689041971E-007                  5.0498038689041971E-007                  0.0000000000000000E+000                  2.0203289518628161E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r22.05.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20221125"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                  r_div_R                                    grada                                       pp                                      cno                                 tri_alfa                                     logL                                    gradT                                    gradr                                    gradL                          gradT_div_grada                                      tau 
                                       1                  2.0000000000000000E+000                  6.7428021834709939E-001                  3.6946774336021377E+000                 -7.2326648486237071E+000                  4.2658040159806774E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.9199511340685411E-001                  8.5854961547746005E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416805050E+000                  1.2501734112882179E-001                  1.2501734112882179E-001                  3.9199511340685411E-001                  3.1892576425835578E-001                  6.6666666666666663E-001 
                                       2                  1.9999999999979998E+000                  6.7428015217595771E-001                  3.6947112293418209E+000                 -7.2324284635286951E+000                  4.2660742402949809E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999900002E-001                  9.9999984763532712E-001                  3.9199728608183887E-001                  8.5901715735391798E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800806E+000                  1.2505282383708474E-001                  1.2505282383708474E-001                  3.9199579503037874E-001                  3.1901572777685905E-001                  6.6692708180615734E-001 
                                       3                  1.9999999999936251E+000                  6.7428000750524297E-001                  3.6947576343391715E+000                 -7.2321043053533574E+000                  4.2664448633539536E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999681255E-001                  9.9999951451880231E-001                  3.9200027010047983E-001                  8.5965871809384312E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800800E+000                  1.2520807596776962E-001                  1.2520807596776962E-001                  3.9199877809115935E-001                  3.1940935269612619E-001                  6.6749707831635896E-001 
                                       4                  1.9999999999892502E+000                  6.7427986294232456E-001                  3.6948106887826424E+000                 -7.2317342456537466E+000                  4.2668680461994999E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999462508E-001                  9.9999918165059831E-001                  3.9200368198758268E-001                  8.6039171109115588E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800793E+000                  1.2536335570878518E-001                  1.2536335570878518E-001                  3.9200176280108734E-001                  3.1980304071336041E-001                  6.6806753941104569E-001 
                                       5                  1.9999999999836251E+000                  6.7427967723381210E-001                  3.6948704051963261E+000                 -7.2313184505730694E+000                  4.2673436353397713E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999181255E-001                  9.9999875404138705E-001                  3.9200752309806919E-001                  8.6121603984411906E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800786E+000                  1.2556304276126620E-001                  1.2556304276126620E-001                  3.9200560254282590E-001                  3.2030930667004603E-001                  6.6880167226291021E-001 
                                       6                  1.9999999999780000E+000                  6.7427949170277590E-001                  3.6949666587280201E+000                 -7.2306496953955115E+000                  4.2681087698100431E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998900002E-001                  9.9999832684101242E-001                  3.9201371344131375E-001                  8.6254352829047395E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800778E+000                  1.2576278190510640E-001                  1.2576278190510640E-001                  3.9200944423907613E-001                  3.2081569399232895E-001                  6.6953657363180141E-001 
                                       7                  1.9999999999655000E+000                  6.7427908004511861E-001                  3.6950995739758676E+000                 -7.2297296309781309E+000                  4.2691619246139130E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998275002E-001                  9.9999737896626262E-001                  3.9202226617868458E-001                  8.6437321424176396E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800762E+000                  1.2620681352349117E-001                  1.2620681352349117E-001                  3.9201798980999913E-001                  3.2194138229385927E-001                  6.7117244061130210E-001 
                                       8                  1.9999999999530000E+000                  6.7427866925747915E-001                  3.6952991501456078E+000                 -7.2283545077411206E+000                  4.2707368896746916E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997650002E-001                  9.9999643309569408E-001                  3.9203510325924196E-001                  8.6711509166144050E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800746E+000                  1.2665108616135090E-001                  1.2665108616135090E-001                  3.9202654520553704E-001                  3.2306762822642160E-001                  6.7281210751908938E-001 
                                       9                  1.9999999999280003E+000                  6.7427785027599108E-001                  3.6956991421776775E+000                 -7.2256221203725071E+000                  4.2738698114282272E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996400002E-001                  9.9999454732963278E-001                  3.9206081691510036E-001                  8.7258907780562679E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800715E+000                  1.2754042196355048E-001                  1.2754042196355048E-001                  3.9204367447786148E-001                  3.2532197371482557E-001                  6.7610285317567576E-001 
                                      10                  1.9999999998779998E+000                  6.7427622257224484E-001                  3.6965024526662855E+000                 -7.2202276193342092E+000                  4.2800687506633750E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993900002E-001                  9.9999079943071056E-001                  3.9211233740042589E-001                  8.8349794506246750E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800649E+000                  1.2932212838821236E-001                  1.2932212838821236E-001                  3.9207799041020891E-001                  3.2983776583049196E-001                  6.8273008099366161E-001 
                                      11                  1.9999999997780000E+000                  6.7427300729725670E-001                  3.6983915001174013E+000                 -7.2079899793657525E+000                  4.2941982681141475E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999988900001E-001                  9.9998339608197395E-001                  3.9223197105901936E-001                  9.0875349500785732E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800518E+000                  1.3289849214576516E-001                  1.3289849214576516E-001                  3.9214651844573828E-001                  3.3890009446597819E-001                  6.9616821118609862E-001 
                                      12                  1.9999999995280000E+000                  6.7426519215232616E-001                  3.7011467877457611E+000                 -7.1913290031684509E+000                  4.3136191225481957E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999976400000E-001                  9.9996540150645241E-001                  3.9240196578326775E-001                  9.4430241203787260E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416800167E+000                  1.4189579188368540E-001                  1.4189579188368540E-001                  3.9231696842114355E-001                  3.6168660370398104E-001                  7.3084470099697452E-001 
                                      13                  1.9999999992780002E+000                  6.7425767074575726E-001                  3.7039528091535106E+000                 -7.1755494160822257E+000                  4.3322098194528529E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999963899999E-001                  9.9994808357697085E-001                  3.9256350361192688E-001                  9.7925223911421885E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416799783E+000                  1.5095938187963964E-001                  1.5095938187963964E-001                  3.9248273469759731E-001                  3.8462680911544256E-001                  7.6709296833955443E-001 
                                      14                  1.9999999990280000E+000                  6.7425041734555602E-001                  3.7068065104491206E+000                 -7.1605800063239515E+000                  4.3500384378300359E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999951399998E-001                  9.9993138301234319E-001                  3.9271029133072149E-001                  1.0136026473350131E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819214416799372E+000                  1.6008485479492740E-001                  1.6008485479492740E-001                  3.9263689747132419E-001                  4.0771729765060866E-001                  8.0494666935980042E-001 
